candidateid,raceid,precinctsreporting,national,officeid,ballotorder,id,votepct,fipscode,reportingunitname,seatnum,winner,lastupdated,polid,initialization_data,racetype,incumbent,test,party,officename,electiondate,racetypeid,uncontested,description,precinctsreportingpct,polnum,key,reportingunitid,is_ballot_measure,precinctstotal,last,statepostal,level,statename,votecount,seatname,runoff,unique_id,first
22343,16672,0,True,P,5,16672-polid-100007-16091,0.0,19181,Warren,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Warren1609122343,16091,,31,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16091,0.0,19181,Warren,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Warren1609122340,16091,,31,Uncommitted,IA,county,,0,,False,polid-100004,
22340,16672,0,True,P,4,16672-polid-100004-16041,0.0,19081,Hancock,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Hancock1604122340,16041,,10,Uncommitted,IA,county,,0,,False,polid-100004,
22329,16957,0,True,P,7,16957-polid-1187-1,0.0,00000,Iowa,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Iowa122329,1,,1681,Huckabee,IA,state,,0,,False,polid-1187,Mike
22343,16672,0,True,P,5,16672-polid-100007-16041,0.0,19081,Hancock,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Hancock1604122343,16041,,10,Other,IA,county,,0,,False,polid-100007,
22326,16957,0,True,P,5,16957-polid-60339-1,0.0,00000,Iowa,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Iowa122326,1,,1681,Fiorina,IA,state,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-1,0.0,00000,Iowa,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Iowa122324,1,,1681,Cruz,IA,state,,0,,False,polid-61815,Ted
22323,16957,0,True,P,3,16957-polid-60051-1,0.0,00000,Iowa,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Iowa122323,1,,1681,Christie,IA,state,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-1,0.0,00000,Iowa,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Iowa122322,1,,1681,Carson,IA,state,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-1,0.0,00000,Iowa,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Iowa122321,1,,1681,Bush,IA,state,,0,,False,polid-1239,Jeb
22343,16672,0,True,P,5,16672-polid-100007-16033,0.0,19065,Fayette,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Fayette1603322343,16033,,25,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16033,0.0,19065,Fayette,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Fayette1603322340,16033,,25,Uncommitted,IA,county,,0,,False,polid-100004,
22312,16672,0,True,P,2,16672-polid-22603-16046,0.0,19091,Humboldt,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Humboldt1604622312,16046,,9,O'Malley,IA,county,,0,,False,polid-22603,Martin
22311,16672,0,True,P,3,16672-polid-1445-16046,0.0,19091,Humboldt,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Humboldt1604622311,16046,,9,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16046,0.0,19091,Humboldt,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Humboldt1604622310,16046,,9,Clinton,IA,county,,0,,False,polid-1746,Hillary
22333,16957,0,True,P,9,16957-polid-60208-16017,0.0,19033,Cerro Gordo,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Cerro Gordo1601722333,16017,,26,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16017,0.0,19033,Cerro Gordo,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Cerro Gordo1601722331,16017,,26,Kasich,IA,county,,0,,False,polid-36679,John
22337,16957,0,True,P,12,16957-polid-8639-16017,0.0,19033,Cerro Gordo,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Cerro Gordo1601722337,16017,,26,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16017,0.0,19033,Cerro Gordo,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Cerro Gordo1601722336,16017,,26,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16017,0.0,19033,Cerro Gordo,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Cerro Gordo1601722335,16017,,26,Rubio,IA,county,,0,,False,polid-53044,Marco
22311,16672,0,True,P,3,16672-polid-1445-16004,0.0,19007,Appanoose,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Appanoose1600422311,16004,,12,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16004,0.0,19007,Appanoose,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Appanoose1600422310,16004,,12,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16004,0.0,19007,Appanoose,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Appanoose1600422312,16004,,12,O'Malley,IA,county,,0,,False,polid-22603,Martin
22337,16957,0,True,P,12,16957-polid-8639-16016,0.0,19031,Cedar,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Cedar1601622337,16016,,12,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16016,0.0,19031,Cedar,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Cedar1601622336,16016,,12,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16016,0.0,19031,Cedar,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Cedar1601622335,16016,,12,Rubio,IA,county,,0,,False,polid-53044,Marco
22333,16957,0,True,P,9,16957-polid-60208-16016,0.0,19031,Cedar,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Cedar1601622333,16016,,12,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16016,0.0,19031,Cedar,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Cedar1601622331,16016,,12,Kasich,IA,county,,0,,False,polid-36679,John
22329,16957,0,True,P,7,16957-polid-1187-16072,0.0,19143,Osceola,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Osceola1607222329,16072,,8,Huckabee,IA,county,,0,,False,polid-1187,Mike
22311,16672,0,True,P,3,16672-polid-1445-16093,0.0,19185,Wayne,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Wayne1609322311,16093,,4,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16093,0.0,19185,Wayne,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Wayne1609322310,16093,,4,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16093,0.0,19185,Wayne,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Wayne1609322312,16093,,4,O'Malley,IA,county,,0,,False,polid-22603,Martin
22323,16957,0,True,P,3,16957-polid-60051-16098,0.0,19195,Worth,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Worth1609822323,16098,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16098,0.0,19195,Worth,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Worth1609822322,16098,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16098,0.0,19195,Worth,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Worth1609822321,16098,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22326,16957,0,True,P,5,16957-polid-60339-16098,0.0,19195,Worth,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Worth1609822326,16098,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16098,0.0,19195,Worth,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Worth1609822324,16098,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22331,16957,0,True,P,8,16957-polid-36679-16071,0.0,19141,O'Brien,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957O'Brien1607122331,16071,,9,Kasich,IA,county,,0,,False,polid-36679,John
22321,16957,0,True,P,1,16957-polid-1239-16074,0.0,19147,Palo Alto,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Palo Alto1607422321,16074,,6,Bush,IA,county,,0,,False,polid-1239,Jeb
22333,16957,0,True,P,9,16957-polid-60208-16071,0.0,19141,O'Brien,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957O'Brien1607122333,16071,,9,Paul,IA,county,,0,,False,polid-60208,Rand
22335,16957,0,True,P,10,16957-polid-53044-16071,0.0,19141,O'Brien,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957O'Brien1607122335,16071,,9,Rubio,IA,county,,0,,False,polid-53044,Marco
22337,16957,0,True,P,12,16957-polid-8639-16071,0.0,19141,O'Brien,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957O'Brien1607122337,16071,,9,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16071,0.0,19141,O'Brien,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957O'Brien1607122336,16071,,9,Santorum,IA,county,,0,,False,polid-1752,Rick
22340,16672,0,True,P,4,16672-polid-100004-16051,0.0,19101,Jefferson,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Jefferson1605122340,16051,,12,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16051,0.0,19101,Jefferson,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Jefferson1605122343,16051,,12,Other,IA,county,,0,,False,polid-100007,
22324,16957,0,True,P,4,16957-polid-61815-16050,0.0,19099,Jasper,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Jasper1605022324,16050,,20,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16050,0.0,19099,Jasper,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Jasper1605022326,16050,,20,Fiorina,IA,county,,0,,False,polid-60339,Carly
22331,16957,0,True,P,8,16957-polid-36679-16048,0.0,19095,Iowa,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Iowa1604822331,16048,,11,Kasich,IA,county,,0,,False,polid-36679,John
22340,16672,0,True,P,4,16672-polid-100004-16012,0.0,19023,Butler,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Butler1601222340,16012,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22322,16957,0,True,P,2,16957-polid-64509-16088,0.0,19175,Union,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Union1608822322,16088,,8,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16088,0.0,19175,Union,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Union1608822321,16088,,8,Bush,IA,county,,0,,False,polid-1239,Jeb
22343,16672,0,True,P,5,16672-polid-100007-16012,0.0,19023,Butler,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Butler1601222343,16012,,8,Other,IA,county,,0,,False,polid-100007,
22326,16957,0,True,P,5,16957-polid-60339-16088,0.0,19175,Union,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Union1608822326,16088,,8,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16088,0.0,19175,Union,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Union1608822324,16088,,8,Cruz,IA,county,,0,,False,polid-61815,Ted
22336,16957,0,True,P,11,16957-polid-1752-16064,0.0,19127,Marshall,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Marshall1606422336,16064,,19,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16064,0.0,19127,Marshall,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Marshall1606422337,16064,,19,Trump,IA,county,,0,,False,polid-8639,Donald
22329,16957,0,True,P,7,16957-polid-1187-16088,0.0,19175,Union,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Union1608822329,16088,,8,Huckabee,IA,county,,0,,False,polid-1187,Mike
22335,16957,0,True,P,10,16957-polid-53044-16064,0.0,19127,Marshall,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Marshall1606422335,16064,,19,Rubio,IA,county,,0,,False,polid-53044,Marco
22333,16957,0,True,P,9,16957-polid-60208-16064,0.0,19127,Marshall,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Marshall1606422333,16064,,19,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16064,0.0,19127,Marshall,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Marshall1606422331,16064,,19,Kasich,IA,county,,0,,False,polid-36679,John
22312,16672,0,True,P,2,16672-polid-22603-16083,0.0,19165,Shelby,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Shelby1608322312,16083,,9,O'Malley,IA,county,,0,,False,polid-22603,Martin
22312,16672,0,True,P,2,16672-polid-22603-16052,0.0,19103,Johnson,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Johnson1605222312,16052,,57,O'Malley,IA,county,,0,,False,polid-22603,Martin
22310,16672,0,True,P,1,16672-polid-1746-16083,0.0,19165,Shelby,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Shelby1608322310,16083,,9,Clinton,IA,county,,0,,False,polid-1746,Hillary
22310,16672,0,True,P,1,16672-polid-1746-16052,0.0,19103,Johnson,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Johnson1605222310,16052,,57,Clinton,IA,county,,0,,False,polid-1746,Hillary
22329,16957,0,True,P,7,16957-polid-1187-16096,0.0,19191,Winneshiek,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Winneshiek1609622329,16096,,11,Huckabee,IA,county,,0,,False,polid-1187,Mike
22324,16957,0,True,P,4,16957-polid-61815-16096,0.0,19191,Winneshiek,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Winneshiek1609622324,16096,,11,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16096,0.0,19191,Winneshiek,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Winneshiek1609622326,16096,,11,Fiorina,IA,county,,0,,False,polid-60339,Carly
22311,16672,0,True,P,3,16672-polid-1445-16054,0.0,19107,Keokuk,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Keokuk1605422311,16054,,15,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16054,0.0,19107,Keokuk,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Keokuk1605422310,16054,,15,Clinton,IA,county,,0,,False,polid-1746,Hillary
22323,16957,0,True,P,3,16957-polid-60051-16096,0.0,19191,Winneshiek,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Winneshiek1609622323,16096,,11,Christie,IA,county,,0,,False,polid-60051,Chris
22312,16672,0,True,P,2,16672-polid-22603-16054,0.0,19107,Keokuk,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Keokuk1605422312,16054,,15,O'Malley,IA,county,,0,,False,polid-22603,Martin
22343,16672,0,True,P,5,16672-polid-100007-16020,0.0,19039,Clarke,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Clarke1602022343,16020,,7,Other,IA,county,,0,,False,polid-100007,
22329,16957,0,True,P,7,16957-polid-1187-16065,0.0,19129,Mills,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Mills1606522329,16065,,11,Huckabee,IA,county,,0,,False,polid-1187,Mike
22326,16957,0,True,P,5,16957-polid-60339-16065,0.0,19129,Mills,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Mills1606522326,16065,,11,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16065,0.0,19129,Mills,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Mills1606522324,16065,,11,Cruz,IA,county,,0,,False,polid-61815,Ted
22322,16957,0,True,P,2,16957-polid-64509-16065,0.0,19129,Mills,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Mills1606522322,16065,,11,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16065,0.0,19129,Mills,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Mills1606522323,16065,,11,Christie,IA,county,,0,,False,polid-60051,Chris
22321,16957,0,True,P,1,16957-polid-1239-16065,0.0,19129,Mills,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Mills1606522321,16065,,11,Bush,IA,county,,0,,False,polid-1239,Jeb
22324,16957,0,True,P,4,16957-polid-61815-16068,0.0,19135,Monroe,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Monroe1606822324,16068,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16068,0.0,19135,Monroe,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Monroe1606822326,16068,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22321,16957,0,True,P,1,16957-polid-1239-16068,0.0,19135,Monroe,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Monroe1606822321,16068,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16068,0.0,19135,Monroe,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Monroe1606822323,16068,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16068,0.0,19135,Monroe,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Monroe1606822322,16068,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22329,16957,0,True,P,7,16957-polid-1187-16068,0.0,19135,Monroe,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Monroe1606822329,16068,,7,Huckabee,IA,county,,0,,False,polid-1187,Mike
22311,16672,0,True,P,3,16672-polid-1445-16076,0.0,19151,Pocahontas,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Pocahontas1607622311,16076,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16076,0.0,19151,Pocahontas,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Pocahontas1607622310,16076,,7,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16076,0.0,19151,Pocahontas,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Pocahontas1607622312,16076,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22342,16957,0,True,P,13,16957-polid-100007-16084,0.0,19167,Sioux,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Sioux1608422342,16084,,16,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16084,0.0,19167,Sioux,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Sioux1608422345,16084,,16,Gilmore,IA,county,,0,,False,polid-45650,Jim
22329,16957,0,True,P,7,16957-polid-1187-16074,0.0,19147,Palo Alto,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Palo Alto1607422329,16074,,6,Huckabee,IA,county,,0,,False,polid-1187,Mike
22342,16957,0,True,P,13,16957-polid-100007-16078,0.0,19155,Pottawattamie,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Pottawattamie1607822342,16078,,40,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16078,0.0,19155,Pottawattamie,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Pottawattamie1607822345,16078,,40,Gilmore,IA,county,,0,,False,polid-45650,Jim
22321,16957,0,True,P,1,16957-polid-1239-16048,0.0,19095,Iowa,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Iowa1604822321,16048,,11,Bush,IA,county,,0,,False,polid-1239,Jeb
22312,16672,0,True,P,2,16672-polid-22603-16007,0.0,19013,Black Hawk,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Black Hawk1600722312,16007,,62,O'Malley,IA,county,,0,,False,polid-22603,Martin
22323,16957,0,True,P,3,16957-polid-60051-16048,0.0,19095,Iowa,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Iowa1604822323,16048,,11,Christie,IA,county,,0,,False,polid-60051,Chris
22310,16672,0,True,P,1,16672-polid-1746-16007,0.0,19013,Black Hawk,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Black Hawk1600722310,16007,,62,Clinton,IA,county,,0,,False,polid-1746,Hillary
22324,16957,0,True,P,4,16957-polid-61815-16048,0.0,19095,Iowa,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Iowa1604822324,16048,,11,Cruz,IA,county,,0,,False,polid-61815,Ted
22343,16672,0,True,P,5,16672-polid-100007-16053,0.0,19105,Jones,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Jones1605322343,16053,,14,Other,IA,county,,0,,False,polid-100007,
22326,16957,0,True,P,5,16957-polid-60339-16048,0.0,19095,Iowa,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Iowa1604822326,16048,,11,Fiorina,IA,county,,0,,False,polid-60339,Carly
22329,16957,0,True,P,7,16957-polid-1187-16048,0.0,19095,Iowa,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Iowa1604822329,16048,,11,Huckabee,IA,county,,0,,False,polid-1187,Mike
22326,16957,0,True,P,5,16957-polid-60339-16046,0.0,19091,Humboldt,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Humboldt1604622326,16046,,9,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16046,0.0,19091,Humboldt,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Humboldt1604622324,16046,,9,Cruz,IA,county,,0,,False,polid-61815,Ted
22322,16957,0,True,P,2,16957-polid-64509-16046,0.0,19091,Humboldt,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Humboldt1604622322,16046,,9,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16046,0.0,19091,Humboldt,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Humboldt1604622323,16046,,9,Christie,IA,county,,0,,False,polid-60051,Chris
22321,16957,0,True,P,1,16957-polid-1239-16046,0.0,19091,Humboldt,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Humboldt1604622321,16046,,9,Bush,IA,county,,0,,False,polid-1239,Jeb
22329,16957,0,True,P,7,16957-polid-1187-16046,0.0,19091,Humboldt,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Humboldt1604622329,16046,,9,Huckabee,IA,county,,0,,False,polid-1187,Mike
22329,16957,0,True,P,7,16957-polid-1187-16027,0.0,19053,Decatur,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Decatur1602722329,16027,,7,Huckabee,IA,county,,0,,False,polid-1187,Mike
22324,16957,0,True,P,4,16957-polid-61815-16027,0.0,19053,Decatur,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Decatur1602722324,16027,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16027,0.0,19053,Decatur,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Decatur1602722326,16027,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22321,16957,0,True,P,1,16957-polid-1239-16027,0.0,19053,Decatur,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Decatur1602722321,16027,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16027,0.0,19053,Decatur,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Decatur1602722323,16027,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16027,0.0,19053,Decatur,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Decatur1602722322,16027,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22342,16957,0,True,P,13,16957-polid-100007-16074,0.0,19147,Palo Alto,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Palo Alto1607422342,16074,,6,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16074,0.0,19147,Palo Alto,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Palo Alto1607422345,16074,,6,Gilmore,IA,county,,0,,False,polid-45650,Jim
22323,16957,0,True,P,3,16957-polid-60051-16087,0.0,19173,Taylor,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Taylor1608722323,16087,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16087,0.0,19173,Taylor,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Taylor1608722322,16087,,7,Carson,IA,county,,0,,False,polid-64509,Ben
